,MaxEStateIndex,MolWt,FpDensityMorgan1,BCUT2D_LOGPLOW,BalabanJ,HallKierAlpha,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState2,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,fr_ArN,fr_Ndealkylation1,fr_bicyclic,fr_unbrch_alkane
2550,5.688909674981104,308.4070000000001,1.0476190476190477,-2.396829107091605,2.352457210627813,-1.76,11.374772549367124,22.532425101800335,0.0,0.0,6.923737199690624,6.4208216229260096,26.681941200414915,25.94778242775368,34.13636132979826,0.0,13.344558822616634,0.0,0.0,0.0,59.96228849183119,14.219595082555067,0.0,32.51830860690167,4.566574074074074,5.4611108749055175,0,1,0,1,2,0
2551,5.835492252456538,224.28900000000002,1.4,-2.0247750514922105,2.55849655007885,-1.56,11.033401435232523,5.749511833283905,0.0,0.0,6.923737199690624,12.487188691387619,0.0,29.709841859078654,34.13636132979826,0.0,13.344558822616634,0.0,0.0,6.06636706846161,23.665709685740886,6.06636706846161,6.923737199690624,8.747079962832899,0.0,0.0,4,0,2,0,1,0
2552,6.02527234504913,320.4620000000001,1.0454545454545454,-2.4174895664115024,2.301044789061097,-1.5599999999999998,16.720787709916088,5.749511833283905,0.0,0.0,6.923737199690624,27.19203322199788,31.742477115347295,24.022455584395093,34.13636132979826,0.0,34.11577042168851,0.0,6.923737199690624,0.0,49.382760515092734,0.0,6.923737199690624,39.31811102360573,4.899212962962963,0.0,0,1,0,1,2,0
2553,6.123899281934997,294.37600000000003,1.3,-2.2915415688535234,2.1635414734101515,-1.4000000000000001,23.744249787493743,11.49902366656781,0.0,0.0,6.923737199690624,13.344558822616634,24.657522147597533,18.335069309711532,22.761588780431133,0.0,32.79308403298157,11.157684576726059,6.923737199690624,0.0,46.50097133104634,7.109797541277533,6.923737199690624,15.670817162523523,0.0,1.6977547871000251,0,1,0,0,2,0
2554,5.960565948601662,307.41900000000004,1.1428571428571428,-2.3266184477983196,2.2841611509050392,-1.56,29.934551638941926,11.49902366656781,0.0,0.0,6.923737199690624,27.19203322199788,18.150048726757532,11.728187345198613,28.4489750551147,0.0,40.15761125083647,0.0,6.923737199690624,0.0,46.74884089701947,0.0,6.923737199690624,34.41820129275525,2.343935185185185,0.0,0,1,0,0,2,0
2555,5.97182634164777,294.37600000000003,1.25,-2.3478895733080116,2.0891052644859487,-1.56,17.72463349311287,17.01572438418407,5.749511833283905,0.0,13.847474399381248,19.76538044554264,6.06636706846161,18.335069309711532,22.761588780431133,5.917906046161393,39.9028815742591,0.0,5.917906046161393,6.06636706846161,11.033401435232523,0.0,19.913841467842857,22.594554362214147,0.0,0.0,0,1,0,0,2,0
2556,5.7511264644746785,320.4620000000001,1.1818181818181819,-2.3991166576464047,2.2187858489677597,-1.5599999999999998,16.720787709916088,5.749511833283905,0.0,0.0,13.847474399381248,32.75548471369488,12.083681658295921,31.19406235005885,34.13636132979826,0.0,52.62027370291044,0.0,0.0,6.06636706846161,36.29324770326759,7.109797541277533,0.0,52.30821529175796,4.904675925925926,1.7312516534391533,0,1,0,0,2,0
2557,6.211542422524566,320.4620000000001,1.1818181818181819,-2.476347538927145,2.0138990666671144,-1.4000000000000001,11.033401435232523,0.0,6.3518359537214355,0.0,20.771211599071872,31.395199005701244,13.08951281182515,29.709841859078654,34.13636132979826,5.917906046161393,46.5094472045579,4.736862953800049,5.917906046161393,12.13273413692322,24.061105022671452,0.0,0.0,65.42225434289675,4.5825,2.095076530612245,0,1,0,0,2,0
2558,6.022927059712774,294.3760000000001,1.35,-2.267833728419892,2.203648884669869,-1.56,18.227549069877483,17.01572438418407,5.749511833283905,0.0,6.923737199690624,27.19203322199788,5.563451491696996,17.832153732946914,22.761588780431133,0.0,46.32370319718511,0.0,6.923737199690624,0.0,28.767186383139432,0.0,20.771211599071872,15.670817162523523,0.0,0.0,0,1,0,0,2,0
2559,6.005751133786848,278.377,1.4210526315789473,-2.2854665396028477,2.1802661029500157,-1.36,23.744249787493743,11.49902366656781,0.0,0.0,20.771211599071872,18.75954929201341,11.629818560158606,11.728187345198613,22.761588780431133,0.0,45.63472727883358,0.0,0.0,6.06636706846161,40.93751983934935,0.0,6.06636706846161,29.51829156190477,0.0,0.0,0,1,0,0,2,0
2560,5.967685185185186,309.39100000000013,1.2380952380952381,-2.2774162395726663,1.8383678773406478,-1.6,25.337346611155017,17.01572438418407,5.749511833283905,0.0,13.847474399381248,13.08951281182515,12.611123474374185,11.728187345198613,22.761588780431133,0.0,13.847474399381248,0.0,0.0,6.06636706846161,30.667670652970244,0.0,6.06636706846161,27.494464093064625,2.3087694475938525,0.0,0,1,0,1,2,0
2561,5.629907407407407,238.31199999999998,1.0625,-1.995158063394598,2.798892278324141,-1.3599999999999999,16.78291326851643,5.749511833283905,0.0,0.0,0.0,20.771211599071872,11.126902983393991,25.444866850989065,22.761588780431133,0.0,20.771211599071872,0.0,13.847474399381248,0.0,33.659328085194325,7.109797541277533,20.771211599071872,8.747079962832899,0.0,1.6633824640967498,0,0,0,0,1,0
