SMILES,ERed,MolWT,NValE,MolLogP
COCCc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.42,294.1,108,2.77
CCc1c2c(cc3nsnc13)OC(C)CO2,1.48,236.06,84,2.41
CCCCc1c2c(cc3nsnc13)OCC(CC)O2,1.42,278.11,102,3.58
CCCc1c2c(c(OC)c3nsnc13)OC(C)C(CC)O2,1.42,308.12,114,3.59
Cc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.41,265.09,96,2.23
CCc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.43,278.11,102,3.44
CC1COc2c(cc3nsnc3c2N(C)CCN(C)C)O1,1.44,308.13,114,1.85
CCCCC1Oc2c(cc3nsnc3c2C)OC1C(C)C,1.56,306.14,114,4.35
CCCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.46,293.12,108,3.09
CCCCOCCc1c2c(cc3nsnc13)OCCO2,1.61,294.1,108,2.82
CCCCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.43,307.14,114,3.48
CCCC1COc2c(cc3nsnc3c2N(C)C(C)CC)O1,1.72,321.15,120,3.87
CCOCCc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.58,308.12,114,3.21
CCCOCCN(C)c1c2c(cc3nsnc13)OCCO2,1.56,309.11,114,2.33
CCOCCOc1c2c(c(C)c3nsnc13)OC(C)CO2,1.48,310.1,114,2.57
CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCC(C)O2,1.74,309.08,112,-0.26
CCC(C)N(CC)c1c2c(cc3nsnc13)OC(C)CO2,1.54,307.14,114,3.48
CCC1Oc2cc3nsnc3c(CCN(C)C)c2OC1CC,1.56,321.15,120,3.12
CCCCc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.37,306.14,114,4.32
CCCOc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.49,309.11,114,2.71
CCCC1Oc2cc3nsnc3c(N(C)C)c2OC1C(C)C,1.44,321.15,120,3.72
CCC1Oc2c(cc3nsnc3c2N(C)C(C)C)OC1C,1.49,307.14,114,3.47
CCc1c2c(c(OC)c3nsnc13)OC(C(C)C)C(C)O2,1.51,308.12,114,3.45
CCCCC1COc2c(cc3nsnc3c2CC(C)C)O1,1.42,306.14,114,4.22
CCC1Oc2c(cc3nsnc3c2N(C)C)OC1C(C)C,1.31,307.14,114,3.33
CC(=O)Oc1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.6,308.08,112,2.72
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.69,265.05,94,0.52
CCOCCOc1c2c(cc3nsnc13)OC(C)C(C)O2,1.5,310.1,114,2.65
CCC1Oc2c(c(C)c3nsnc3c2C)OC1CC,1.27,278.11,102,3.64
CCN(C)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.46,279.1,102,2.7
CCC1Oc2cc3nsnc3c(OCCOC)c2OC1C,1.57,310.1,114,2.65
CCC1Oc2c(cc3nsnc3c2CC(C)C)OC1C,1.64,292.12,108,3.83
CC(C)CC(=O)Oc1c2c(cc3nsnc13)OCC(C)O2,1.68,308.08,112,2.8
CC1COc2cc3nsnc3c(/[N+](C)=C(/[O-])C(C)C)c2O1,1.67,307.1,112,1.54
CCN(CC)c1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.42,321.15,120,3.64
CC(=O)Oc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.59,309.08,112,1.84
CCC(C)c1c2c(c(N(C)CC)c3nsnc13)OC(C)CO2,1.39,321.15,120,3.82
CCOc1c2c(c(C)c3nsnc13)OCCO2,1.5,252.06,90,2.17
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCC(CC)O2,1.65,307.1,112,1.68
COc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.62,296.05,106,1.78
CCCCOc1c2c(c(OCC)c3nsnc13)OCCO2,1.58,310.1,114,3.04
CC(C)C1Oc2cc3nsnc3c(N(C)C(C)C)c2OC1C,1.47,321.15,120,3.72
CC(C)Cc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.37,292.12,108,3.78
COc1c2c(c(OC(C)C)c3nsnc13)OCC(C)O2,1.54,296.08,108,2.65
CC(C)C1COc2c(cc3nsnc3c2CCN(C)C)O1,1.45,307.14,114,2.59
CCCCC1Oc2cc3nsnc3c(C)c2OC1C(C)C,1.45,306.14,114,4.35
C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OCCO2,1.61,265.05,94,-0.74
CCC1Oc2c(cc3nsnc3c2CCN(C)CC)OC1C,1.52,321.15,120,3.12
CC(=O)Oc1c2c(c(C)c3nsnc13)OCCO2,1.61,266.04,94,1.7
CCCCC1Oc2c(cc3nsnc3c2CCC)OC1C,1.34,306.14,114,4.36
C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.59,293.08,106,0.08
CCC(C)C1Oc2cc3nsnc3c(C)c2OC1C,1.25,278.11,102,3.57
CCC(C)C1COc2c(cc3nsnc3c2CCOC)O1,1.5,308.12,114,3.07
Cc1c2c(cc3nsnc13)OC(CC(C)C)C(C)O2,1.57,278.11,102,3.57
CCOCCc1c2c(cc3nsnc13)OC(C)CO2,1.41,280.09,102,2.43
CCCC1COc2c(cc3nsnc3c2CCOCC)O1,1.53,308.12,114,3.21
CCc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.45,278.11,102,3.54
CCCCc1c2c(cc3nsnc13)OC(CCC)CO2,1.55,292.12,108,3.97
CCc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.4,264.09,96,2.98
CCc1c2c(c(OC(C)=O)c3nsnc13)OC(C)C(C)O2,1.58,308.08,112,2.73
CC(C)c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.51,292.12,108,4.0
CCN(CC)c1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.49,321.15,120,3.72
CCc1c2c(cc3nsnc13)OCC(CCN(C)C)O2,1.49,293.12,108,2.35
CCc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.45,292.12,108,3.61
CC(C)COCCOc1c2c(cc3nsnc13)OCCO2,1.5,310.1,114,2.51
CCCc1c2c(c(CC)c3nsnc13)OC(C(C)CC)CO2,1.44,320.16,120,4.39
CCN(c1c2c(c(C)c3nsnc13)OCC(C)O2)C(C)C,1.41,307.14,114,3.39
CCN(C)c1c2c(c(CC(C)C)c3nsnc13)OCC(C)O2,1.39,321.15,120,3.51
CCC1COc2c(c(C(C)C)c3nsnc3c2N(C)CC)O1,1.42,321.15,120,3.82
CCCCC1Oc2cc3nsnc3cc2OC1CC(C)C,1.6,306.14,114,4.44
CCOc1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.47,308.12,114,3.76
CCC(=O)Oc1c2c(c(OC)c3nsnc13)OCCO2,1.69,296.05,106,1.79
C/C([O-])=[NH+]\c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCCO2,1.82,308.06,110,-3.56
COCCC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.7,296.05,106,1.4
CCN(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.34,279.1,102,2.62
CCc1c2c(c(OC)c3nsnc13)OCC(C)O2,1.49,266.07,96,2.42
CCC(C)c1c2c(c(OC)c3nsnc13)OCC(C)O2,1.63,294.1,108,3.37
CCc1c2c(c(N(C)C(C)C)c3nsnc13)OC(CC)CO2,1.38,321.15,120,3.65
CCCC1COc2c(cc3nsnc3c2OC(C)=O)O1,1.67,294.07,106,2.56
CCCC1Oc2c(cc3nsnc3c2CC)OC1C(C)CC,1.76,320.16,120,4.61
CCCc1c2c(c(CCC)c3nsnc13)OC(CC)CO2,1.36,306.14,114,4.15
CCCCc1c2c(c(CC)c3nsnc13)OCC(C(C)C)O2,1.48,320.16,120,4.39
CCCCC1Oc2cc3nsnc3c(C(C)C)c2OC1CC,1.48,320.16,120,4.92
CCC(C)c1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.27,320.16,120,4.56
CCc1c2c(cc3nsnc13)OC(C(C)C)C(CC)O2,1.58,292.12,108,3.83
COCCOc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.61,310.1,114,2.51
COCCc1c2c(c(OC)c3nsnc13)OCCO2,1.53,282.07,102,1.66
CCC(C)c1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.32,320.16,120,4.88
CCOc1c2c(c(CCOC)c3nsnc13)OC(C)CO2,1.44,310.1,114,2.44
CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.58,294.07,106,2.51
CCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.47,280.09,102,2.98
CCCN(CC(C)C)c1c2c(cc3nsnc13)OC(C)CO2,1.52,321.15,120,3.72
CC(C)Oc1c2c(cc3nsnc13)OCCO2,1.55,252.06,90,2.25
CCN(C)c1c2c(c(OC)c3nsnc13)OCC(C)O2,1.42,295.1,108,2.32
CCOc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.39,294.1,108,3.37
CCOCCc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.32,308.12,114,3.07
CCN(C)CCC1COc2c(cc3nsnc3c2C)O1,1.36,293.12,108,2.48
CCCOc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.53,294.1,108,3.28
CCC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OCCO2,1.61,307.1,112,1.6
CCCN(CCC)CCc1c2c(cc3nsnc13)OCCO2,1.32,321.15,120,3.13
CCc1c2c(c(N(C)C)c3nsnc13)OC(CC(C)C)CO2,1.43,321.15,120,3.51
Cc1c2c(c(CC(C)C)c3nsnc13)OC(CC(C)C)CO2,1.42,320.16,120,4.38
CCC(C)C1COc2c(c(C)c3nsnc3c2C(C)C)O1,1.28,306.14,114,4.31
CCOCCC1Oc2cc3nsnc3c(C)c2OC1CC,1.45,308.12,114,3.34
CCc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.55,278.11,102,3.44
CCC(C)C1COc2c(cc3nsnc3c2C(C)C)O1,1.62,292.12,108,4.0
CCCC1Oc2cc3nsnc3c(OC)c2OC1CCC,1.44,308.12,114,3.81
COc1c2c(cc3nsnc13)OC(CCN(C)C)CO2,1.59,295.1,108,1.79
CCc1c2c(c(OC)c3nsnc13)OC(C(C)CC)CO2,1.45,308.12,114,3.45
CCCc1c2c(c(N(C)CC)c3nsnc13)OC(C)CO2,1.39,307.14,114,3.26
CCCc1c2c(c(N(C)C(C)C)c3nsnc13)OCC(C)O2,1.45,321.15,120,3.65
CCc1c2c(c(CCN(C)C)c3nsnc13)OCC(C)O2,1.45,307.14,114,2.52
CCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.39,293.12,108,3.01
CCCCC1COc2c(cc3nsnc3c2OC)O1,1.6,280.09,102,3.03
CCC1COc2c(cc3nsnc3c2N(C)C(C)CC)O1,1.35,307.14,114,3.48
COc1c2c(cc3nsnc13)OC(C(C)C)C(C(C)C)O2,1.49,308.12,114,3.52
CCCC1COc2c(cc3nsnc3c2N(C)C(C)C)O1,1.49,307.14,114,3.48
CC(C)CC1Oc2c(cc3nsnc3c2N(C)C)OC1C,1.46,307.14,114,3.33
CCCCC1COc2c(c(C)c3nsnc3c2OC)O1,1.54,294.1,108,3.34
COCCOCCc1c2c(cc3nsnc13)OCC(C)O2,1.42,310.1,114,2.06
CCc1c2c(c(CC)c3nsnc13)OCCO2,1.41,250.08,90,2.59
CCCCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.36,321.15,120,3.79
CCOCCc1c2c(c(OC)c3nsnc13)OCC(C)O2,1.57,310.1,114,2.44
CCCCC1COc2c(c(OC)c3nsnc3c2OC)O1,1.45,310.1,114,3.04
CCCCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.7,321.15,120,3.13
CC(C)Cc1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.41,306.14,114,4.07
CCCc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.43,294.1,108,3.2
CCC(C)C1Oc2cc3nsnc3c(OC)c2OC1C,1.51,294.1,108,3.27
CCc1c2c(c(OC)c3nsnc13)OC(C)C(C)O2,1.54,280.09,102,2.81
CC1COc2cc3nsnc3c(C(C)C)c2O1,1.45,250.08,90,2.97
CCCCc1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.49,306.14,114,4.36
CCOc1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.49,295.1,108,2.32
CCc1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.6,280.05,100,1.95
CCC1COc2cc3nsnc3c(/[NH+]=C(/[O-])C(C)C)c2O1,1.72,307.1,112,0.37
CCC1COc2c(c(C)c3nsnc3c2OC(C)=O)O1,1.57,294.07,106,2.47
CCCC1Oc2c(cc3nsnc3c2N(CC)CC)OC1C,1.51,321.15,120,3.87
CCCCc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.47,306.14,114,4.22
COCCC1COc2cc3nsnc3c(/[NH+]=C(\C)[O-])c2O1,1.65,309.08,112,-0.64
CCCCC1COc2c(c(N(C)C)c3nsnc3c2C)O1,1.3,307.14,114,3.4
CCN(C)c1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.44,307.14,114,3.43
C/C([O-])=[N+](/C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.58,307.1,112,1.64
COCCN(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.44,309.11,114,2.24
CCCCC1COc2cc3nsnc3c(CCC)c2O1,1.44,292.12,108,3.97
CCC(C)C1COc2cc3nsnc3c(N(C)C)c2O1,1.39,293.12,108,2.94
CCOc1c2c(cc3nsnc13)OC(C)C(C(C)CC)O2,1.55,308.12,114,3.66
CC(C)Cc1c2c(c(CCN(C)C)c3nsnc13)OCCO2,1.38,321.15,120,2.77
CCC(C)c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.47,293.12,108,3.04
CCC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.52,308.08,112,2.86
C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.5,307.1,112,0.29
COc1c2c(c(C(C)C)c3nsnc13)OC(C(C)C)CO2,1.4,308.12,114,3.62
CCC1COc2cc3nsnc3c(N(C)CCOC)c2O1,1.43,309.11,114,2.32
CCc1c2c(c(C(C)CC)c3nsnc13)OC(CC)CO2,1.46,306.14,114,4.32
CCCc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.47,308.12,114,3.59
CCc1c2c(c(C)c3nsnc13)OC(C(C)CC)C(C)O2,1.33,306.14,114,4.14
CCCC1COc2c(cc3nsnc3c2N(C)CCC)O1,1.48,307.14,114,3.48
CCc1c2c(c(OC)c3nsnc13)OC(C(C)C)CO2,1.49,294.1,108,3.06
COc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.55,266.07,96,2.56
CCOCCOc1c2c(c(C)c3nsnc13)OCC(C)O2,1.43,310.1,114,2.57
CCOCCOCCc1c2c(cc3nsnc13)OCCO2,1.53,310.1,114,2.06
CCCCC1Oc2cc3nsnc3cc2OC1CCCC,1.54,306.14,114,4.58
CCCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.31,307.14,114,3.4
CCCc1c2c(c(C)c3nsnc13)OC(CCC)CO2,1.5,292.12,108,3.89
CCCC1Oc2c(cc3nsnc3c2N(C)CC)OC1CC,1.47,321.15,120,3.87
CCCC1Oc2c(cc3nsnc3c2C(C)CC)OC1C,1.47,306.14,114,4.53
CC(C)OCCc1c2c(cc3nsnc13)OC(C)CO2,1.51,294.1,108,2.82
CCOCCc1c2c(c(OC)c3nsnc13)OCCO2,1.5,296.08,108,2.05
CCCc1c2c(c(C)c3nsnc13)OCC(CCN(C)C)O2,1.46,321.15,120,3.04
CC1Oc2cc3nsnc3c(N(C)C(C)C)c2OC1C,1.41,293.12,108,3.08
CCOc1c2c(c(C)c3nsnc13)OC(C)CO2,1.49,266.07,96,2.56
CCCc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.39,306.14,114,4.0
CN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.58,281.08,102,1.4
CCc1c2c(c(N(C)C)c3nsnc13)OCC(C(C)C)O2,1.37,307.14,114,3.12
CCCOc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.55,294.1,108,3.28
CC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.9,293.08,106,1.15
CCC(C)C1COc2c(cc3nsnc3c2N(CC)CC)O1,1.51,321.15,120,3.72
CCCN(c1c2c(c(C)c3nsnc13)OCCO2)C(C)CC,1.37,321.15,120,3.79
CCCC1COc2c(cc3nsnc3c2N(C)CC)O1,1.53,293.12,108,3.09
CCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.47,294.1,108,3.37
CCc1c2c(c(C)c3nsnc13)OC(CC)C(C(C)C)O2,1.29,306.14,114,4.14
CCC1Oc2c(c(C)c3nsnc3c2/[NH+]=C(\C)[O-])OC1C,1.43,307.1,112,0.43
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(CC)C(C)O2,1.66,307.1,112,0.51
CCCc1c2c(cc3nsnc13)OC(C(C)CC)CO2,1.51,292.12,108,3.83
CCCC1Oc2cc3nsnc3c(C(C)C)c2OC1CCC,1.61,320.16,120,4.92
CCC1COc2c(c(N(CC)CC)c3nsnc3c2C)O1,1.47,307.14,114,3.4
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)CO2,1.64,307.1,112,0.51
CCCC1COc2c(cc3nsnc3c2CC)O1,1.48,264.09,96,3.19
CC1COc2cc3nsnc3c(N(C(C)C)C(C)C)c2O1,1.36,307.14,114,3.47
CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OC(C)CO2,1.62,309.08,112,-0.26
CC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.67,307.1,112,1.6
CCOc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.46,294.1,108,3.19
CC/C([O-])=[NH+]\c1c2c(c(OC)c3nsnc13)OC(C)CO2,1.69,309.08,112,-0.26
CCCc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.36,292.12,108,3.93
CCOCCOc1c2c(cc3nsnc13)OCC(C)O2,1.51,296.08,108,2.27
CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)CO2,1.41,306.14,114,4.0
CCC(C)OCCc1c2c(cc3nsnc13)OC(C)CO2,1.48,308.12,114,3.21
CCCCC1COc2c(c(C)c3nsnc3c2CC)O1,1.41,292.12,108,3.89
CCCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.5,308.12,114,3.76
CC(C)CC1COc2cc3nsnc3c(N(C)C)c2O1,1.58,293.12,108,2.94
CC(=O)Oc1c2c(c(C)c3nsnc13)OCC(C)O2,1.6,280.05,100,2.08
CCC1COc2c(c(C)c3nsnc3c2C)O1,1.38,250.08,90,2.86
COCCOc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.5,311.09,114,1.55
CCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.55,266.07,96,2.42
CCCC1COc2c(cc3nsnc3c2C(C)CC)O1,1.43,292.12,108,4.14
CCCCc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.44,292.12,108,3.76
CC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.59,294.07,106,2.47
CCC1Oc2c(cc3nsnc3c2N(C)CC)OC1C,1.6,293.12,108,3.09
CCC1COc2c(c(C)c3nsnc3c2N(CC)CC)O1,1.48,307.14,114,3.4
COCCc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.48,308.12,114,3.06
CCOCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.54,294.1,108,2.82
CCC1COc2c(c(C(C)CC)c3nsnc3c2OC)O1,1.31,308.12,114,3.76
CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)C(C)O2,1.23,320.16,120,4.39
CCCN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.49,309.11,114,2.18
CCc1c2c(c(C(C)C)c3nsnc13)OC(C(C)CC)CO2,1.37,320.16,120,4.56
CCCC1Oc2cc3nsnc3c(OC(C)=O)c2OC1C,1.67,308.08,112,2.95
CCCCC1COc2c(c(C)c3nsnc3c2C(C)CC)O1,1.39,320.16,120,4.84
COCCC1COc2c(c(OC)c3nsnc3c2C)O1,1.56,296.08,108,2.18
CCC(C)C1COc2cc3nsnc3c(CCOC)c2O1,1.62,308.12,114,3.07
CCCc1c2c(c(C)c3nsnc13)OC(CCC)C(C)O2,1.35,306.14,114,4.28
CCCN(C)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.46,307.14,114,3.33
CCC(C)N(C)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.42,307.14,114,3.47
CCCN(c1c2c(cc3nsnc13)OC(C)CO2)C(C)C,1.36,307.14,114,3.48
CCCCC1Oc2c(cc3nsnc3c2OC)OC1CC,1.69,308.12,114,3.81
CC1COc2c(c(C(C)C)c3nsnc3c2N(C)C)O1,1.37,293.12,108,3.04
CCC(C)c1c2c(c(CCOC)c3nsnc13)OCCO2,1.48,308.12,114,3.16
CCCC1Oc2c(cc3nsnc3c2C(C)CC)OC1CC,1.32,320.16,120,4.92
CCN(CC)c1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.37,321.15,120,3.82
CCC1Oc2c(cc3nsnc3c2/[N+](C)=C(\C)[O-])OC1C,1.6,307.1,112,1.68
CCCC1Oc2c(c(C)c3nsnc3c2C)OC1C,1.43,278.11,102,3.64
Cc1c2c(c(N(C)C(C)C)c3nsnc13)OC(C(C)C)CO2,1.44,321.15,120,3.64
CCCCC1COc2c(cc3nsnc3c2N(C)CC)O1,1.41,307.14,114,3.48
COc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCC(C)O2,1.68,295.06,106,-0.65
CCCC1Oc2cc3nsnc3c(CC)c2OC1CC(C)C,1.45,320.16,120,4.61
Cc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.49,264.09,96,3.19
CC(C)C1Oc2cc3nsnc3cc2OC1C,1.57,250.08,90,2.88
CCCCOc1c2c(cc3nsnc13)OC(CC)CO2,1.51,294.1,108,3.42
CC(C)Oc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.51,308.12,114,3.66
CC(C)CC1COc2c(cc3nsnc3c2OC(C)C)O1,1.57,308.12,114,3.66
CCCCC1COc2c(c(N(C)C)c3nsnc3c2CC)O1,1.48,321.15,120,3.65
Cc1c2c(cc3nsnc13)OC(CCN(C)C)CO2,1.4,279.1,102,2.09
CCCc1c2c(c(OC(C)=O)c3nsnc13)OCC(C)O2,1.71,308.08,112,2.73
CCc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.44,278.11,102,3.44
CCC1Oc2c(c(/[NH+]=C(\C)[O-])c3nsnc3c2C)OC1C,1.46,307.1,112,0.43
CCc1c2c(cc3nsnc13)OC(C(C)CC)C(C)O2,1.53,292.12,108,3.83
CCCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.49,280.09,102,2.81
CCCC1Oc2c(c(OC)c3nsnc3c2C)OC1C,1.5,294.1,108,3.34
CCCC1COc2cc3nsnc3c(OC(C)=O)c2O1,1.58,294.07,106,2.56
CCCCC1COc2c(c(CC)c3nsnc3c2CCC)O1,1.45,320.16,120,4.54
CN(C)CCc1c2c(cc3nsnc13)OCCO2,1.51,265.09,96,1.57
CCc1c2c(c(OC(C)CC)c3nsnc13)OC(C)CO2,1.51,308.12,114,3.59
CCCCC1COc2cc3nsnc3c(CCOC)c2O1,1.57,308.12,114,3.21
COc1c2c(c(CC(C)C)c3nsnc13)OCC(C)O2,1.48,294.1,108,3.06
CCN(CC)CCOc1c2c(cc3nsnc13)OCCO2,1.52,309.11,114,2.18
CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OC(C)C(C)O2,1.64,307.1,112,1.68
CCC1Oc2c(c(C)c3nsnc3c2N(C)C)OC1C(C)C,1.41,321.15,120,3.64
C/C([O-])=[NH+]\c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.58,294.08,106,-0.98
CCCc1c2c(cc3nsnc13)OC(CCC)C(CC)O2,1.5,306.14,114,4.36
COCCc1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.49,308.12,114,2.98
CCc1c2c(c(C(C)C)c3nsnc13)OC(C)C(C)O2,1.37,292.12,108,3.93
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.62,307.1,112,0.37
CCCC1COc2cc3nsnc3c(/[NH+]=C(/[O-])CC)c2O1,1.65,307.1,112,0.51
CCc1c2c(c(C)c3nsnc13)OC(C(C)CC)CO2,1.32,292.12,108,3.75
CCN(c1c2c(c(OC)c3nsnc13)OCCO2)C(C)C,1.42,309.11,114,2.71
CCCOc1c2c(c(C)c3nsnc13)OC(CC)CO2,1.47,294.1,108,3.34
CCc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.6,294.07,106,2.34
CCCCc1c2c(c(C)c3nsnc13)OC(CCCC)CO2,1.42,320.16,120,4.67
CCc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)OCCO2,1.61,293.08,106,1.08
CCc1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.4,278.11,102,3.54
CCc1c2c(c(C)c3nsnc13)OC(C(C)C)C(CC)O2,1.47,306.14,114,4.14
CCCc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.61,278.11,102,3.58
CCC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OCCO2,1.57,293.08,106,0.04
CCN(C)c1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.38,307.14,114,3.12
CCCC1Oc2c(cc3nsnc3c2OC)OC1C,1.52,280.09,102,3.03
CCCC1Oc2cc3nsnc3c(CC)c2OC1C,1.46,278.11,102,3.58
CCC1Oc2cc3nsnc3cc2OC1CC(C)C,1.51,278.11,102,3.66
CCCCC1COc2c(cc3nsnc3c2N(CC)CC)O1,1.46,321.15,120,3.87
CCN(C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.39,293.12,108,3.04
CCN(CC)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.51,307.14,114,3.33
CCCC1COc2c(c(C(C)C)c3nsnc3c2OC)O1,1.4,308.12,114,3.76
CC(=O)Oc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.57,308.08,112,2.72
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.73,307.1,112,0.37
CC1COc2cc3nsnc3c(N(C)C(C)C)c2O1,1.47,279.1,102,2.7
CCC(C)Oc1c2c(c(C)c3nsnc13)OCC(C)O2,1.48,294.1,108,3.34
CCCC1Oc2c(cc3nsnc3c2CC)OC1CC,1.47,292.12,108,3.97
CCCc1c2c(c(N(C)CC)c3nsnc13)OCC(CC)O2,1.4,321.15,120,3.65
CCC(C)C1Oc2c(cc3nsnc3c2N(C)CC)OC1C,1.19,321.15,120,3.72
CC(C)OCCN(C)c1c2c(cc3nsnc13)OCCO2,1.48,309.11,114,2.32
CCC(C)C1COc2cc3nsnc3c(CC(C)C)c2O1,1.53,306.14,114,4.08
CCOc1c2c(c(C)c3nsnc13)OC(CC(C)C)CO2,1.39,308.12,114,3.58
CCCC1Oc2cc3nsnc3cc2OC1CC,1.35,264.09,96,3.41
COCCOCCc1c2c(cc3nsnc13)OC(C)CO2,1.34,310.1,114,2.06
